"type","id","title","description","recipe_type","item_type","category","ingredients","rewards","recipes_used_in","recipes_created_by","keywords","wiki_path"
"item","ammotomahawk","Tomahawk Ammo","Ammo used for Tomahawk throwing weapons",,"","","","","","","ammo; ammotomahawk; for; throwing; tomahawk; used; weapons","items/ammotomahawk.md"
"item","tool_barrel","Tool Barrel","A barrel used for storing tools.",,"","","","","","","barrel; for; storing; tool; tools; used","items/tool_barrel.md"
"item","toolbarrel","Tool Barrel","A barrel for storing tools.",,"","","","","","","barrel; for; storing; tool; toolbarrel; tools","items/toolbarrel.md"
"item","provision_hrlm_comb_tortoiseshell","Tortoiseshell Comb","A beautiful tortoiseshell comb.",,"","","","","","","beautiful; comb; hrlm; provision; tortoiseshell","items/provision_hrlm_comb_tortoiseshell.md"
"item","tent2","Trader Tent","A tent specifically designed for trading purposes.",,"","","","","","","designed; for; purposes; specifically; tent; tent2; trader; trading","items/tent2.md"
"item","trainkey","Train Key","A key to unlock a train.",,"","","","","","","key; to; train; trainkey; unlock","items/trainkey.md"
"item","trout","Trout","A fish of the trout family.",,"","","","","","","family; fish; of; the; trout","items/trout.md"
"item","provision_jewelry_blck_pearl_necklace","Tuamotu Pearl Necklace","A silk strung necklace of magnificent black Tahitian pearls.",,"","","","","","","black; blck; jewelry; magnificent; necklace; of; pearl; pearls; provision; silk; strung; tahitian; tuamotu","items/provision_jewelry_blck_pearl_necklace.md"
"item","collector_fossil_tully_monster","Tully Monster Fossil","An uncommon Tullimonstrum fossil, nicely preserved.",,"","","","","","","an; collector; fossil; monster; nicely; preserved; tullimonstrum; tully; uncommon","items/collector_fossil_tully_monster.md"
"item","turkeyb","Turkey beak","The beak of a turkey.",,"","","","","","","beak; of; the; turkey; turkeyb","items/turkeyb.md"
"item","turkeyf","Turkey feather","A feather from a turkey.",,"","","","","","","feather; from; turkey; turkeyf","items/turkeyf.md"
"item","TurtleShell","Turtle Shell","The shell of a turtle.",,"","","","","","","of; shell; the; turtle; turtleshell","items/turtleshell.md"
"item","turtlet","Turtle tooth","A tooth extracted from a turtle.",,"","","","","","","extracted; from; tooth; turtle; turtlet","items/turtlet.md"
"item","tylenol","Tylenol","A medication called Tylenol.",,"","","","","","","called; medication; tylenol","items/tylenol.md"
"item","collector_fossil_tooth_mega","Upper Tooth Fossil","A rare fossilized tooth from a Megalodon.",,"","","","","","","collector; fossil; fossilized; from; mega; megalodon; rare; tooth; upper","items/collector_fossil_tooth_mega.md"
"item","provision_disco_urn","Urn","A simple urn often used to hold things.",,"","","","","","","disco; hold; often; provision; simple; things; to; urn; used","items/provision_disco_urn.md"
"item","vanillacake","Vanilla Cake","A tasty vanilla flavored cake.",,"","","","","","","cake; flavored; tasty; vanilla; vanillacake","items/vanillacake.md"
"item","consumable_herb_vanilla_flower","Vanilla Flower","A delicate vanilla flower.",,"","","","","","","consumable; delicate; flower; herb; vanilla","items/consumable_herb_vanilla_flower.md"
"item","vanillaFlower","Vanille Flower","A flower known as Vanille.",,"","","","","","","as; flower; known; vanillaflower; vanille","items/vanillaflower.md"
"item","ammovarmint","Varmint Ammo","Ammo used for Varmint rifles",,"","","","","","","ammo; ammovarmint; for; rifles; used; varmint","items/ammovarmint.md"
"item","ammovarminttranq","Varmint Tranquilizer Ammo","Ammo used for tranquilizing animals with Varmint rifles",,"","","","","","","ammo; ammovarminttranq; animals; for; rifles; tranquilizer; tranquilizing; used; varmint; with","items/ammovarminttranq.md"
"item","varnish","Varnish","A typical wood finish made from oils and resins.",,"","","","","","","and; finish; from; made; oils; resins; typical; varnish; wood","items/varnish.md"
"item","venison","Venison","Lean meat obtained from deer.",,"","","","","","","deer; from; lean; meat; obtained; venison","items/venison.md"
"item","provision_disco_viking_comb","Viking Comb","A old viking comb.",,"","","","","","","comb; disco; old; provision; viking","items/provision_disco_viking_comb.md"
"item","Violet_Snowdrop","Violet Snowdrop","A delicate flower called Violet Snowdrop.",,"","","","","","","called; delicate; flower; snowdrop; violet","items/violet_snowdrop.md"
"item","Violet_Snowdrop_Seed","Violet Snowdrop Seed","Seeds to grow Violet Snowdrop flowers.",,"","","","","","","flowers; grow; seed; seeds; snowdrop; to; violet","items/violet_snowdrop_seed.md"
"item","vodka","Vodka","A strong alcoholic beverage known as Vodka.",,"","","","","","","alcoholic; as; beverage; known; strong; vodka","items/vodka.md"
"item","ammovoldynamite","Volatile Dynamite Ammo","Ammo used for crafting Volatile Dynamite",,"","","","","","","ammo; ammovoldynamite; crafting; dynamite; for; used; volatile","items/ammovoldynamite.md"
"item","ammovolmolotov","Volatile Molotov Ammo","Ammo used for crafting Volatile Molotovs",,"","","","","","","ammo; ammovolmolotov; crafting; for; molotov; molotovs; used; volatile","items/ammovolmolotov.md"
"item","Volture_Egg","Volture Egg","An egg laid by a Volture bird.",,"","","","","","","an; bird; by; egg; laid; volture","items/volture_egg.md"
"item","vulture_taxidermy","Vulture Taxidermy","A preserved vulture bird for display.",,"","","","","","","bird; display; for; preserved; taxidermy; vulture","items/vulture_taxidermy.md"
"item","vulturetaxi","Vulture Taxidermy","A taxidermy of a vulture bird.",,"","","","","","","bird; of; taxidermy; vulture; vulturetaxi","items/vulturetaxi.md"
"item","washtub","Wash Tub","A tub used for washing clothes or other items.",,"","","","","","","clothes; for; items; or; other; tub; used; wash; washing; washtub","items/washtub.md"
"item","water","Water","Clean drinking water.",,"","","","","apple_pie; bird_stew; bird_stew_2; blueberry_pie; premium_beef_jerky; veggie_stew","","apple; applepie; beef; beefjerky; bird; birdstew; blueberry; blueberrypie; clean; consumable; drinking; jerky; pie; premium; stew; veggie; vegstew; water","items/water.md"
"item","waterbarrel","Water Barrel","A large barrel used for storing water.",,"","","","","","","barrel; for; large; storing; used; water; waterbarrel","items/waterbarrel.md"
"item","wateringcan","Water Jug","A jug-shaped container used for watering plants.",,"","","","","","","container; for; jug; plants; shaped; used; water; watering; wateringcan","items/wateringcan.md"
"item","water_pump","Water Pump","A pump designed to move water.",,"","","","","","","designed; move; pump; to; water","items/water_pump.md"
"item","waterpump","Water Pump","A device used for pumping water.",,"","","","","","","device; for; pump; pumping; used; water; waterpump","items/waterpump.md"
"item","wsnakeskin","Watersnake pelt","The skin of a watersnake.",,"","","","","","","of; pelt; skin; the; watersnake; wsnakeskin","items/wsnakeskin.md"
"item","wedding_ring","Wedding Ring","A beautiful wedding ring.",,"","","","","","","beautiful; ring; wedding","items/wedding_ring.md"
"item","wedding_chain_ring","Wedding Ring on chain","A wedding ring on chain. usally worn this way so they dont get lost.",,"","","","","","","chain; dont; get; lost; on; ring; so; they; this; usally; way; wedding; worn","items/wedding_chain_ring.md"
"item","wsnakes","Western rattlesnake pelt","The skin of a western rattlesnake.",,"","","","","","","of; pelt; rattlesnake; skin; the; western; wsnakes","items/wsnakes.md"
"item","wheat","Wheat","Often ground up into flour to used in cooking and baking",,"","","","","","","and; baking; cooking; flour; ground; in; into; often; to; up; used; wheat","items/wheat.md"
"item","wheatseed","Wheat Seed","When planted will grow into wheat.",,"","","","","","","grow; into; planted; seed; wheat; wheatseed; when; will","items/wheatseed.md"
"item","whisky","Whisky","An alcoholic beverage known as whisky.",,"","","","","","","alcoholic; an; as; beverage; known; whisky","items/whisky.md"
"item","wicker","Wicker","A natural material made from woven branches or reeds",,"","","","","","","branches; from; made; material; natural; or; reeds; wicker; woven","items/wicker.md"
"item","wicker_bench","Wicker Bench","A bench constructed with wicker material.",,"","","","","","","bench; constructed; material; wicker; with","items/wicker_bench.md"
"item","wickerbench","Wicker Bench","A bench made from wicker material.",,"","","","","","","bench; from; made; material; wicker; wickerbench","items/wickerbench.md"
"item","Wild_Carrot","Wild Carrot","A type of carrot that grows in the wild.",,"","","","","","","carrot; grows; in; of; that; the; type; wild","items/wild_carrot.md"
"item","Wild_Carrot_Seed","Wild Carrot Seed","Seeds to cultivate wild carrots.",,"","","","","","","carrot; carrots; cultivate; seed; seeds; to; wild","items/wild_carrot_seed.md"
"item","Wild_Feverfew","Wild Feverfew","A wild plant known as Feverfew.",,"","","","","","","as; feverfew; known; plant; wild","items/wild_feverfew.md"
"item","Wild_Feverfew_Seed","Wild Feverfew Seed","Seeds to grow Feverfew plants.",,"","","","","","","feverfew; grow; plants; seed; seeds; to; wild","items/wild_feverfew_seed.md"
"item","Wild_Mint","Wild Mint","A type of mint that grows in the wild.",,"","","","","","","grows; in; mint; of; that; the; type; wild","items/wild_mint.md"
"item","Wild_Mint_Seed","Wild Mint Seed","Seeds to cultivate wild mint.",,"","","","","","","cultivate; mint; seed; seeds; to; wild","items/wild_mint_seed.md"
"item","Wild_Rhubarb","Wild Rhubarb","A rhubarb plant that grows in the wild.",,"","","","","","","grows; in; plant; rhubarb; that; the; wild","items/wild_rhubarb.md"
"item","Wild_Rhubarb_Seed","Wild Rhubarb Seed","Seeds to grow wild rhubarb.",,"","","","","","","grow; rhubarb; seed; seeds; to; wild","items/wild_rhubarb_seed.md"
"item","wine","Wine","An alcoholic beverage made from fermented grapes.",,"","","","","","","alcoholic; an; beverage; fermented; from; grapes; made; wine","items/wine.md"
"item","consumable_herb_wintergreen_berry","Wintergreen Berry","Tart and refreshing Wintergreen Berries.",,"","","","","","","and; berries; berry; consumable; herb; refreshing; tart; wintergreen","items/consumable_herb_wintergreen_berry.md"
"item","Wintergreen_Berry","Wintergreen Berry","Berries from the wintergreen plant.",,"","","","","","","berries; berry; from; plant; the; wintergreen","items/wintergreen_berry.md"
"item","Wintergreen_Berry_Seed","Wintergreen Berry Seed","Seeds to cultivate wintergreen berries.",,"","","","","","","berries; berry; cultivate; seed; seeds; to; wintergreen","items/wintergreen_berry_seed.md"
"item","Wisteria","Wisteria","A flowering plant called Wisteria.",,"","","","","","","called; flowering; plant; wisteria","items/wisteria.md"
"item","Wisteria_Seed","Wisteria Seed","Seeds to grow Wisteria plants.",,"","","","","","","grow; plants; seed; seeds; to; wisteria","items/wisteria_seed.md"
"item","wojape","Wojape","A traditional Native American sauce made from berries.",,"","","","","","","american; berries; from; made; native; sauce; traditional; wojape","items/wojape.md"
"item","wolfheart","Wolf heart","The heart of a wolf.",,"","","","","","","heart; of; the; wolf; wolfheart","items/wolfheart.md"
"item","wolfpelt","Wolf skin","The skin of a wolf.",,"","","","","","","of; skin; the; wolf; wolfpelt","items/wolfpelt.md"
"item","wolftooth","Wolf tooth","A tooth extracted from a wolf.",,"","","","","","","extracted; from; tooth; wolf; wolftooth","items/wolftooth.md"
"item","wood_chair","Wood Chair","A chair made from wood material.",,"","","","","","","chair; from; made; material; wood","items/wood_chair.md"
"item","woodchair","Wood Chair","A chair made from wood material.",,"","","","","","","chair; from; made; material; wood; woodchair","items/woodchair.md"
"item","wood_plane","Wood Plane","A wood plane used for shaping wood.",,"","","","","","","for; plane; shaping; used; wood","items/wood_plane.md"
"item","woodbench","Wooden Bench","A bench made from wood material.",,"","","","","","","bench; from; made; material; wood; woodbench; wooden","items/woodbench.md"
